_MSSubClass_1,_MSSubClass_2,_MSSubClass_3,_MSZoning_1,_MSZoning_3,_LotFrontage,_LotArea,_Alley,_LotShape,_LandContour_2,_LotConfig_1,_LotConfig_3,_LotConfig_4,_Neighborhood_1,_Neighborhood_2,_Neighborhood_5,_Neighborhood_8,_Neighborhood_9,_BldgType_1,_BldgType_2,_BldgType_3,_HouseStyle_1,_HouseStyle_2,_HouseStyle_3,_HouseStyle_4,_OverallQual,_OverallCond,_YearRemodAdd,_BuildingAge,_RoofStyle_1,_Exterior_HdBoard,_Exterior_MetalSd,_Exterior_Plywood,_Exterior_VinylSd,_Exterior_WdSdng,_MasVnrType_BrkFace,_MasVnrType_Stone,_MasVnrArea,_ExterQual,_ExterCond,_Foundation_1,_Foundation_2,_Foundation_3,_BsmtQual,_BsmtCond,_BsmtExposure,_BsmtFinType1,_BsmtFinSF1,_BsmtFinSF2,_BsmtUnfSF,_TotalBsmtSF,_HeatingQC,_CentralAir,_Electrical,_GrLivArea,_BsmtFullBath,_FullBath,_HalfBath,_BedroomAbvGr,_KitchenQual,_Functional,_FireplaceQu,_GarageType_Attchd,_GarageType_BuiltIn,_GarageType_Detchd,_GarageFinish,_GarageArea,_GarageQual,_PavedDrive,_WoodDeckSF,_OpenPorchSF,_EnclosedPorch,_ScreenPorch,_Fence,_QuarterSold,_YrSold,_SaleType_WD,_SaleCondition_Normal,_SaleCondition_Abnorml,_SaleCondition_Partial,Id,SalePrice,SalePrice_log1
0.0,1.0,0.0,1.0,0.0,0.5295295295295295,0.7107619002540192,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23223223223223222,0.3413413413413413,0.23223223223223222,0.6066066066066066,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31981981981981983,0.45845845845845845,0.0,1.0,0.0,0.27127127127127126,0.5065065065065065,0.3523523523523524,0.4159159159159159,0.8428858903085708,0.0,0.16416416416416416,0.5455455455455456,1.0,1.0,1.0,0.17617617617617617,0.7882882882882882,0.22872872872872874,0.0,0.5590590590590591,0.2782782782782782,1.0,0.0,0.0,0.0,1.0,0.2627627627627628,0.2982982982982983,0.5395395395395395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5445445445445445,1.0,1.0,0.0,0.0,11,129500,11.771443882099637
1.0,0.0,0.0,1.0,0.0,0.8073073073073074,0.7762933377102108,0.0,0.20020020020020018,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.972972972972973,0.3413413413413413,0.8673673673673674,0.07757757757757758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8669882839421088,1.0,0.45845845845845845,1.0,0.0,0.0,1.0,0.5065065065065065,0.3523523523523524,1.0,0.8762245189534238,0.0,0.20767649074708702,0.6706199111868906,1.0,1.0,1.0,0.9293485519443417,0.7882882882882882,1.0,0.0,0.9074074074074074,1.0,1.0,0.8538538538538538,0.0,1.0,0.0,1.0,0.8888888888888888,0.5395395395395395,1.0,0.7062062062062062,0.4814814814814815,0.0,0.0,0.0,0.7012012012012012,0.0,0.0,0.0,0.0,1.0,12,345000,12.75130259456002
0.0,1.0,0.0,1.0,0.0,0.5389169708452322,0.8397047779840474,0.0,0.02052052052052052,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23223223223223222,0.7092092092092093,0.2042042042042042,0.6411411411411412,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.31981981981981983,0.45845845845845845,0.0,1.0,0.0,0.27127127127127126,0.5065065065065065,0.3523523523523524,0.6381381381381381,0.7650590519848471,0.0,0.20520520520520522,0.4069069069069069,0.18068068068068066,1.0,1.0,0.1016016016016016,0.7882882882882882,0.22872872872872874,0.0,0.16066066066066068,0.2782782782782782,1.0,0.0,0.0,0.0,1.0,0.2627627627627628,0.26876876876876876,0.5395395395395395,1.0,0.6681681681681682,0.0,0.0,0.9579579579579579,0.0,0.7012012012012012,0.5445445445445445,1.0,1.0,0.0,0.0,13,144000,11.87757552297847
0.0,1.0,0.0,1.0,0.0,0.8713713713713713,0.6566313527444267,0.0,0.20020020020020018,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7342342342342343,0.3413413413413413,0.9269269269269269,0.07757757757757758,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8868868868868869,0.7972972972972974,0.45845845845845845,1.0,0.0,0.0,0.7057057057057057,0.5065065065065065,0.8328328328328328,0.1726726726726727,0.0,0.0,0.9548543681444815,0.8553553553553553,1.0,1.0,1.0,0.531031031031031,0.0,0.7147147147147147,0.0,0.5590590590590591,0.7307307307307307,1.0,0.8538538538538538,1.0,0.0,0.0,0.6141141141141141,0.9439439439439439,0.5395395395395395,1.0,0.7267267267267268,0.547047047047047,0.0,0.0,0.0,0.7012012012012012,0.3278278278278278,0.0,0.0,0.0,1.0,14,279500,12.540761149388421
0.0,1.0,0.0,1.0,0.0,0.7827027321341133,0.6876140266416219,0.0,0.20020020020020018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4964964964964965,0.3413413413413413,0.19019019019019018,0.6681681681681682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.807432795816145,0.31981981981981983,0.45845845845845845,0.0,1.0,0.0,0.27127127127127126,0.5065065065065065,0.3523523523523524,0.5125125125125125,0.7617617617617618,0.0,0.5303557525779747,0.7249252452452453,0.18068068068068066,1.0,1.0,0.34434434434434436,0.7882882882882882,0.22872872872872874,0.8088088088088088,0.16066066066066068,0.2782782782782782,1.0,0.497997997997998,1.0,0.0,0.0,0.6141141141141141,0.26876876876876876,0.5395395395395395,1.0,0.0,0.9698847198847199,0.9469469469469469,0.0,0.8338338338338338,0.35235235235235235,0.5445445445445445,1.0,1.0,0.0,0.0,15,157000,11.964007453736912
0.0,0.0,1.0,0.0,0.0,0.1766766766766767,0.14764764764764765,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7342342342342343,0.9604604604604605,0.6671671671671672,0.8723723723723724,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.31981981981981983,0.45845845845845845,0.0,0.0,1.0,0.27127127127127126,0.5065065065065065,0.3523523523523524,0.1726726726726727,0.0,0.0,0.7637637637637638,0.29229229229229226,1.0,1.0,0.05305305305305305,0.053561674398565955,0.0,0.22872872872872874,0.0,0.16066066066066068,0.2782782782782782,1.0,0.0,0.0,0.0,1.0,0.2627627627627628,0.7427427427427428,0.5395395395395395,1.0,0.5395395395395395,0.8628628628628628,0.0,0.0,1.0,0.7012012012012012,0.3278278278278278,1.0,1.0,0.0,0.0,16,132000,11.790564777297387
0.0,1.0,0.0,1.0,0.0,0.39192247549474696,0.7169235213220553,0.0,0.20020020020020018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4964964964964965,0.8653653653653653,0.28728728728728725,0.5680680680680681,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7737737737737738,0.31981981981981983,0.45845845845845845,0.0,1.0,0.0,0.27127127127127126,0.5065065065065065,0.3523523523523524,0.6381381381381381,0.6413883271026128,0.0,0.45795795795795796,0.512012012012012,1.0,1.0,1.0,0.16016016016016016,0.7882882882882882,0.22872872872872874,0.0,0.16066066066066068,0.2782782782782782,1.0,0.6161161161161162,1.0,0.0,0.0,1.0,0.5075075075075075,0.5395395395395395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,17,149000,11.91170829631447
0.0,0.0,1.0,1.0,0.0,0.5755755755755756,0.6705381257707597,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.05655655655655655,0.3413413413413413,0.25325325325325326,0.555055055055055,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31981981981981983,0.45845845845845845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18068068068068066,1.0,1.0,0.3674141232527647,0.0,0.7147147147147147,0.0,0.16066066066066068,0.2782782782782782,1.0,0.0,0.0,0.0,0.0,0.2627627627627628,0.5990990990990991,0.5395395395395395,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,18,90000,11.407576060361786
0.0,1.0,0.0,1.0,0.0,0.45895895895895894,0.8738899184135156,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23223223223223222,0.3413413413413413,0.7632632632632632,0.17767767767767767,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.31981981981981983,0.45845845845845845,1.0,0.0,0.0,0.27127127127127126,0.5065065065065065,0.3523523523523524,1.0,0.6926926926926927,0.0,0.4944944944944945,0.6237927889770328,1.0,1.0,1.0,0.23523523523523523,0.7882882882882882,0.22872872872872874,0.8088088088088088,0.5590590590590591,0.7307307307307307,1.0,0.0,0.0,0.0,1.0,0.2627627627627628,0.7427427427427428,0.5395395395395395,1.0,0.0,0.8423423423423424,0.0,0.0,0.0,0.35235235235235235,0.5445445445445445,1.0,1.0,0.0,0.0,19,159000,11.976665770490767
0.0,1.0,0.0,1.0,0.0,0.5295295295295295,0.25125125125125125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23223223223223222,0.7092092092092093,0.23223223223223222,0.7077077077077076,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.31981981981981983,0.45845845845845845,0.0,1.0,0.0,0.27127127127127126,0.5065065065065065,0.3523523523523524,0.34484484484484484,0.5830830830830831,0.0,0.5347826086956522,0.5360360360360361,0.18068068068068066,1.0,1.0,0.39999999999999997,0.0,0.22872872872872874,0.0,0.5590590590590591,0.2782782782782782,0.05755755755755756,0.0,1.0,0.0,0.0,0.2627627627627628,0.19869869869869872,0.5395395395395395,1.0,0.0,0.0,0.0,0.0,0.9059059059059059,0.35235235235235235,0.7647647647647648,0.0,0.0,1.0,0.0,20,139000,11.842236406331555
1.0,0.0,0.0,1.0,0.0,0.9309309309309309,0.8952085903517732,0.0,0.20020020020020018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9009009009009008,0.3413413413413413,0.8673673673673674,0.07757757757757758,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9269430765953715,0.7972972972972974,0.45845845845845845,1.0,0.0,0.0,1.0,0.5065065065065065,0.8328328328328328,0.1726726726726727,0.0,0.0,0.8883238692544565,0.6626626626626626,1.0,1.0,1.0,0.9389593391446102,0.0,1.0,0.8088088088088088,0.9074074074074074,0.7307307307307307,1.0,0.8538538538538538,0.0,1.0,0.0,0.6141141141141141,0.9511238874903185,0.5395395395395395,1.0,0.8813813813813813,0.9314314314314314,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,21,325300,12.692506186542177
0.0,0.0,1.0,0.0,0.0,0.23123123123123124,0.24124372009490988,0.954954954954955,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7342342342342343,0.8653653653653653,0.0,0.8673673673673674,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.31981981981981983,0.45845845845845845,1.0,0.0,0.0,0.27127127127127126,0.5065065065065065,0.3523523523523524,0.1726726726726727,0.0,0.0,0.6223440712816998,0.10010010010010009,1.0,1.0,0.011511511511511512,0.22914757103574704,0.0,0.22872872872872874,0.0,0.5590590590590591,0.7307307307307307,1.0,0.8538538538538538,1.0,0.0,0.0,0.2627627627627628,0.16016016016016016,0.5395395395395395,0.0,0.0,0.0,0.964964964964965,0.0,1.0,0.35235235235235235,0.3278278278278278,1.0,1.0,0.0,0.0,22,139400,11.845109950883979
0.0,1.0,0.0,1.0,0.0,0.6326326326326326,0.5399248322836362,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9009009009009008,0.3413413413413413,0.6901901901901901,0.2227227227227227,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8628628628628628,0.7972972972972974,0.45845845845845845,1.0,0.0,0.0,0.7057057057057057,0.5065065065065065,0.3523523523523524,0.1726726726726727,0.0,0.0,0.9889986751340464,0.9532730801648147,1.0,1.0,1.0,0.7617617617617618,0.0,0.7147147147147147,0.0,0.5590590590590591,0.7307307307307307,1.0,0.8538538538538538,1.0,0.0,0.0,0.6141141141141141,0.6546546546546547,0.5395395395395395,1.0,0.7597597597597597,0.9369458744458745,0.0,0.0,0.0,0.7012012012012012,0.5445445445445445,1.0,1.0,0.0,0.0,23,230000,12.345838935721968
0.0,0.0,0.0,0.0,0.0,0.1031031031031031,0.07204121101219435,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.23223223223223222,0.8653653653653653,0.35185185185185186,0.45045045045045046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31981981981981983,0.45845845845845845,1.0,0.0,0.0,0.7057057057057057,0.5065065065065065,0.3523523523523524,1.0,0.8197859415678334,0.0,0.23123123123123124,0.5455455455455456,0.18068068068068066,1.0,1.0,0.1971971971971972,0.7882882882882882,0.22872872872872874,0.0,0.5590590590590591,0.2782782782782782,1.0,0.6161161161161162,1.0,0.0,0.0,0.2627627627627628,0.7192192192192192,0.5395395395395395,1.0,0.5900900900900901,0.8573573573573574,0.0,0.0,0.0,0.35235235235235235,0.3278278278278278,1.0,1.0,0.0,0.0,24,129900,11.774527900858468
0.0,1.0,0.0,1.0,0.0,0.47852421933512307,0.3221964338810891,0.0,0.20020020020020018,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23223223223223222,0.9604604604604605,0.6671671671671672,0.5925925925925926,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.31981981981981983,0.9479479479479479,0.0,1.0,0.0,0.27127127127127126,0.5065065065065065,0.7177177177177176,0.4159159159159159,0.3844899046511949,0.9809346203847541,0.23485037717939752,0.5736371033360456,1.0,1.0,1.0,0.1971971971971972,0.7882882882882882,0.22872872872872874,0.0,0.5590590590590591,0.7307307307307307,1.0,0.6161161161161162,1.0,0.0,0.0,0.2627627627627628,0.14664664664664664,0.5395395395395395,1.0,0.975239595518954,0.8143143143143143,0.0,0.0,0.9059059059059059,0.35235235235235235,1.0,1.0,1.0,0.0,0.0,25,154000,11.944714374881176
0.0,1.0,0.0,1.0,0.0,0.9584584584584585,0.8960674021520072,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9009009009009008,0.3413413413413413,0.9269269269269269,0.12562562562562563,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9779282736968401,0.7972972972972974,0.45845845845845845,1.0,0.0,0.0,0.7057057057057057,0.5065065065065065,0.3523523523523524,0.1726726726726727,0.0,0.0,0.9650741821928529,0.8808808808808809,1.0,1.0,1.0,0.6106106106106106,0.0,0.7147147147147147,0.0,0.5590590590590591,0.7307307307307307,1.0,0.8538538538538538,1.0,0.0,0.0,0.6141141141141141,0.9739013154437651,0.5395395395395395,1.0,0.0,0.6966966966966968,0.0,0.0,0.0,0.7012012012012012,0.7647647647647648,1.0,1.0,0.0,0.0,26,256300,12.454107814022272
